name_model,code_model,docstring_model,nodoc_model,k,name_hits,code_hits,docstring_hits,nodoc_hits,total_methods
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,1,5,22,23,14,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,3,26,45,40,39,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,5,39,52,45,52,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,7,43,64,48,58,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,10,49,71,55,61,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,15,55,75,58,67,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,intfloat/e5-large-v2,1,5,22,23,15,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,intfloat/e5-large-v2,3,26,45,40,39,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,intfloat/e5-large-v2,5,39,52,45,55,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,intfloat/e5-large-v2,7,43,64,48,58,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,intfloat/e5-large-v2,10,49,71,55,63,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,intfloat/e5-large-v2,15,55,75,58,68,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,w601sxs/b1ade-embed,1,5,22,23,15,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,w601sxs/b1ade-embed,3,26,45,40,43,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,w601sxs/b1ade-embed,5,39,52,45,52,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,w601sxs/b1ade-embed,7,43,64,48,60,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,w601sxs/b1ade-embed,10,49,71,55,69,96
ibm-granite/granite-embedding-125m-english,intfloat/e5-large-v2,w601sxs/b1ade-embed,w601sxs/b1ade-embed,15,55,75,58,74,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,1,5,26,15,19,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,3,26,51,27,36,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,5,39,64,29,45,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,7,43,72,30,53,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,10,49,80,38,55,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,15,55,85,39,61,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,1,5,26,15,13,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,3,26,51,27,45,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,5,39,64,29,58,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,7,43,72,30,61,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,10,49,80,38,64,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,15,55,85,39,74,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,1,5,26,15,17,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,3,26,51,27,46,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,5,39,64,29,55,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,7,43,72,30,60,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,10,49,80,38,66,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,15,55,85,39,74,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,1,5,26,15,14,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,3,26,51,27,39,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,5,39,64,29,52,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,7,43,72,30,58,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,10,49,80,38,61,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,15,55,85,39,67,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,1,5,26,15,15,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,3,26,51,27,39,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,5,39,64,29,55,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,7,43,72,30,58,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,10,49,80,38,63,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,15,55,85,39,68,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,1,5,26,15,15,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,3,26,51,27,43,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,5,39,64,29,52,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,7,43,72,30,60,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,10,49,80,38,69,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,15,55,85,39,74,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,1,5,26,24,19,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,3,26,51,40,36,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,5,39,64,46,45,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,7,43,72,48,53,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,10,49,80,54,55,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,15,55,85,59,61,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,1,5,26,24,13,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,3,26,51,40,45,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,5,39,64,46,58,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,7,43,72,48,61,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,10,49,80,54,64,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,15,55,85,59,74,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,1,5,26,24,17,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,3,26,51,40,46,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,5,39,64,46,55,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,7,43,72,48,60,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,10,49,80,54,66,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,15,55,85,59,74,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,1,5,26,24,14,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,3,26,51,40,39,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,5,39,64,46,52,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,7,43,72,48,58,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,10,49,80,54,61,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,15,55,85,59,67,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,1,5,26,24,15,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,3,26,51,40,39,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,5,39,64,46,55,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,7,43,72,48,58,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,10,49,80,54,63,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,15,55,85,59,68,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,1,5,26,24,15,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,3,26,51,40,43,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,5,39,64,46,52,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,7,43,72,48,60,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,10,49,80,54,69,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,15,55,85,59,74,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,1,5,26,25,19,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,3,26,51,41,36,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,5,39,64,44,45,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,7,43,72,48,53,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,10,49,80,56,55,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,15,55,85,61,61,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,1,5,26,25,13,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,3,26,51,41,45,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,5,39,64,44,58,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,7,43,72,48,61,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,10,49,80,56,64,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,15,55,85,61,74,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,1,5,26,25,17,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,3,26,51,41,46,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,5,39,64,44,55,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,7,43,72,48,60,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,10,49,80,56,66,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,15,55,85,61,74,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,ibm-granite/granite-embedding-125m-english,1,5,26,25,14,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,ibm-granite/granite-embedding-125m-english,3,26,51,41,39,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,ibm-granite/granite-embedding-125m-english,5,39,64,44,52,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,ibm-granite/granite-embedding-125m-english,7,43,72,48,58,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,ibm-granite/granite-embedding-125m-english,10,49,80,56,61,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,ibm-granite/granite-embedding-125m-english,15,55,85,61,67,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,intfloat/e5-large-v2,1,5,26,25,15,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,intfloat/e5-large-v2,3,26,51,41,39,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,intfloat/e5-large-v2,5,39,64,44,55,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,intfloat/e5-large-v2,7,43,72,48,58,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,intfloat/e5-large-v2,10,49,80,56,63,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,intfloat/e5-large-v2,15,55,85,61,68,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,w601sxs/b1ade-embed,1,5,26,25,15,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,w601sxs/b1ade-embed,3,26,51,41,43,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,w601sxs/b1ade-embed,5,39,64,44,52,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,w601sxs/b1ade-embed,7,43,72,48,60,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,w601sxs/b1ade-embed,10,49,80,56,69,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,w601sxs/b1ade-embed,15,55,85,61,74,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,Alibaba-NLP/gte-large-en-v1.5,1,5,26,22,19,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,Alibaba-NLP/gte-large-en-v1.5,3,26,51,41,36,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,Alibaba-NLP/gte-large-en-v1.5,5,39,64,51,45,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,Alibaba-NLP/gte-large-en-v1.5,7,43,72,51,53,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,Alibaba-NLP/gte-large-en-v1.5,10,49,80,62,55,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,Alibaba-NLP/gte-large-en-v1.5,15,55,85,65,61,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,1,5,26,22,13,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,3,26,51,41,45,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,5,39,64,51,58,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,7,43,72,51,61,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,10,49,80,62,64,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-Embedding-v0,15,55,85,65,74,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,1,5,26,22,17,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,3,26,51,41,46,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,5,39,64,51,55,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,7,43,72,51,60,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,10,49,80,62,66,96
ibm-granite/granite-embedding-125m-english,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,avsolatorio/GIST-large-Embedding-v0,15,55,85,65,74,96
